Destination Port,Flow Duration,Total Length of Fwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Bwd IAT Std,Bwd IAT Max,Fwd PSH Flags,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Subflow Fwd Bytes,Init_Win_bytes_backward,Idle Mean,Idle Std,Idle Max,Idle Min,Label
443,63455736,2780,1194,0,154.4444444,1418,0,453.5238095,583.8883129,1669887.789,9535588.568,58800000,63500000,3732690.353,14200000.0,58800000,13100000.0,58800000,0,0,1418,307.6,500.913463,250914.2974,0,0,1,0,0,1,315.4871795,154.4444444,453.5238095,2780,391,58800000.0,0.0,58800000,58800000,0
443,354093,1425,851,0,285.0,960,0,165.8571428571,354.3098590083,32190.2727272727,51952.0969241683,113008,226448,56612.0,65242.6619168777,113373,56706.2439936438,113357,0,0,960,198.9230769231,344.6598471775,118790.41025641,0,0,1,0,0,1,215.5,285.0,165.8571428571,1425,250,0.0,0.0,0,0,0
53,121876,48,48,48,48.0,83,83,83.0,0.0,121876.0,0.0,121876,0,0.0,0.0,0,0.0,0,0,48,83,59.66666667,20.20725942,408.3333333,0,0,0,0,0,1,89.5,48.0,83.0,48,-1,0.0,0.0,0,0,0
50204,34,6,6,6,6.0,6,6,6.0,0.0,34.0,0.0,34,0,0.0,0.0,0,0.0,0,0,6,6,6.0,0.0,0.0,0,0,0,1,1,1,9.0,6.0,6.0,6,258,0.0,0.0,0,0,0
60293,74,31,31,0,15.5,6,6,6.0,0.0,37.0,48.08326112,71,3,3.0,0.0,3,0.0,0,1,0,31,17.0,16.35033129,267.3333333,0,1,0,1,0,0,22.66666667,15.5,6.0,31,0,0.0,0.0,0,0,0
80,5177086,12,6,0,4.0,0,0,0.0,0.0,1725695.333,2968504.348,5153402,5177086,2588543.0,3627258.383,5153402,0.0,0,0,0,6,2.4,3.286335345,10.8,0,0,1,0,0,0,3.0,4.0,0.0,12,29200,0.0,0.0,0,0,0
443,115558722,800,438,0,30.76923077,2920,0,843.6086957,1150.139072,2407473.375,4246772.9,10000000,116000000,4622348.88,4985790.231,10000000,5124255.339,10000000,0,0,2920,404.06,875.4436872,766401.6494,0,0,1,0,0,0,412.3061224,30.76923077,843.6086957,800,980,9592383.083,1403764.094,10000000,5135096,0
443,176,0,0,0,0.0,0,0,0.0,0.0,176.0,0.0,176,176,176.0,0.0,176,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0,-1,0.0,0.0,0,0,0
50845,15,0,0,0,0.0,0,0,0.0,0.0,15.0,0.0,15,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,1,1,1,0.0,0.0,0.0,0,256,0.0,0.0,0,0,0
80,115772,0,0,0,0.0,0,0,0.0,0.0,115772.0,0.0,115772,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,1,1,1,0.0,0.0,0.0,0,235,0.0,0.0,0,0,0
53,1306,90,45,45,45.0,153,153,153.0,0.0,435.3333333333,748.8232991389,1300,3,3.0,0.0,3,0.0,3,0,45,153,88.2,59.1540362106,3499.2,0,0,0,0,0,1,110.25,45.0,153.0,90,-1,0.0,0.0,0,0,0
990,48,4,2,2,2.0,0,0,0.0,0.0,48.0,0.0,48,48,48.0,0.0,48,0.0,0,0,2,2,2.0,0.0,0.0,0,0,1,0,0,0,3.0,2.0,0.0,4,-1,0.0,0.0,0,0,0
80,63,0,0,0,0.0,0,0,0.0,0.0,63.0,0.0,63,63,63.0,0.0,63,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0,-1,0.0,0.0,0,0,0
53,187751,68,34,34,34.0,140,140,140.0,0.0,62583.66667,108393.7603,187746,1,1.0,0.0,1,0.0,4,0,34,140,76.4,58.0585911,3370.8,0,0,0,0,0,1,95.5,34.0,140.0,68,-1,0.0,0.0,0,0,0
443,3999908,340,190,0,42.5,1460,0,573.5,695.705613,307685.2308,673704.245,2477480,3999908,571415.4286,860167.9038,2477480,285644.5279,642254,0,0,1460,252.0666667,499.4640652,249464.3524,0,0,1,0,0,0,270.0714286,42.5,573.5,340,119,0.0,0.0,0,0,0
51809,37,0,0,0,0.0,0,0,0.0,0.0,12.33333333,17.92577288,33,0,0.0,0.0,0,1.414213562,3,0,0,0,0.0,0.0,0.0,0,0,0,1,0,3,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0
80,5731407,12,6,0,4.0,0,0,0.0,0.0,1910469.0,3288841.219,5708072,5731407,2865703.5,4019716.082,5708072,0.0,0,0,0,6,2.4,3.286335345,10.8,0,0,1,0,0,0,3.0,4.0,0.0,12,29200,0.0,0.0,0,0,0
389,326913,4134,1660,0,275.6,210,0,87.0,89.21475622,12573.57692,54588.1724,276073,326913,23350.92857,73895.71274,276073,97954.66235,325057,0,0,1660,184.9285714,424.1640082,179915.1058,0,0,1,0,0,0,191.7777778,275.6,87.0,4134,0,0.0,0.0,0,0,0
80,98370830,351,351,0,39.0,5792,0,1932.5,2537.820147,7026487.857,26300000.0,98400000,98400000,12300000.0,34800000.0,98400000,868.9690443,2062,0,0,5792,746.625,1747.64626,3054267.45,0,0,0,1,0,0,796.4,39.0,1932.5,351,235,98400000.0,0.0,98400000,98400000,1
443,329219,894,222,0,42.57142857,3279,0,1215.269231,816.7197099,7156.934783,15767.35884,64519,329219,16460.95,28025.83493,101199,24422.31074,88249,0,0,3279,676.8958333,840.6486158,706690.0953,0,0,1,0,0,1,691.2978723,42.57142857,1215.269231,894,1013,0.0,0.0,0,0,0
80,71776,1860,1448,0,310.0,407,0,101.75,203.5,7975.1111111111,11474.2319290274,23362,71776,14355.2,12697.2500054146,24085,13050.2810059145,23854,0,0,1448,206.0909090909,443.2706745422,196488.890909091,0,0,1,0,0,0,226.7,310.0,101.75,1860,1086,0.0,0.0,0,0,0
443,64329599,668,338,0,35.15789474,5840,0,1525.75,1817.907881,1531657.119,3527259.976,9999835,61200000,3400119.944,4869459.989,10100000,4488921.38,10100000,0,0,5840,847.4090909,1528.435107,2336113.875,0,0,1,0,0,1,867.1162791,35.15789474,1525.75,668,131,9995148.0,2396.032053,9999835,9992852,0
80,1867545,26,20,0,8.666666667,11595,0,2901.75,5795.50069,311257.5,761977.726,1866638,756,378.0,313.9554108,600,1077505.108,1866638,0,0,11595,1454.125,4097.537534,16800000.0,0,0,1,0,0,1,1661.857143,8.666666667,2901.75,26,229,0.0,0.0,0,0,1
53,215,72,36,36,36.0,68,68,68.0,0.0,71.66666667,40.12895879,118,49,49.0,0.0,49,0.0,48,0,36,68,48.8,17.52712184,307.2,0,0,0,0,0,1,61.0,36.0,68.0,72,-1,0.0,0.0,0,0,0
80,115766342,846,427,0,47.0,276,0,39.42857143,100.2256794,3734398.129,4820513.944,10000000,116000000,6809784.824,4657518.449,10000000,3739344.443,10000000,0,0,427,42.36363636,118.7194219,14094.30114,0,0,1,0,0,0,43.6875,47.0,39.42857143,846,1024,10000000.0,6434.692131,10000000,9998200,0
123,16526,48,48,48,48.0,48,48,48.0,0.0,16526.0,0.0,16526,0,0.0,0.0,0,0.0,0,0,48,48,48.0,0.0,0.0,0,0,0,0,0,1,72.0,48.0,48.0,48,-1,0.0,0.0,0,0,0
53,68974,60,30,30,30.0,180,180,180.0,0.0,22991.3333333333,39774.5313527807,68919,7,7.0,0.0,7,0.0,48,0,30,180,90.0,82.1583836258,6750.0,0,0,0,0,0,1,112.5,30.0,180.0,60,-1,0.0,0.0,0,0,0
53,47128,47,47,47,47.0,111,111,111.0,0.0,47128.0,0.0,47128,0,0.0,0.0,0,0.0,0,0,47,111,68.3333333333,36.9504172281,1365.3333333333,0,0,0,0,0,1,102.5,47.0,111.0,47,-1,0.0,0.0,0,0,0
53,60671692,83,43,40,41.5,99,70,84.5,20.50609665,20200000.0,34900000.0,60600000,60600000,60600000.0,0.0,60600000,0.0,60600000,0,40,99,59.0,25.46566316,648.5,0,0,0,0,0,1,73.75,41.5,84.5,83,-1,60600000.0,0.0,60600000,60600000,0
443,45615247,21729,1631,6,658.4545455,1276,0,710.12,638.511245,800267.4912,2188131.959,9998988,45600000,1425476.469,2811224.755,10100000,3148432.928,10100000,0,0,1631,669.2881356,687.8365647,473119.1397,0,0,0,1,0,0,680.8275862,658.4545455,710.12,21729,351,9503205.667,854662.6134,9998988,8516330,0
443,10334451,814,457,0,90.4444444444,1745,0,661.875,749.7194594361,645903.1875,2487218.41140642,9971995,10333479,1291684.875,3507731.82438393,9971995,3765851.19129268,10002020,0,0,1745,339.3888888889,576.1914652051,331996.604575163,0,0,1,0,0,0,359.3529411765,90.4444444444,661.875,814,12,9971995.0,0.0,9971995,9971995,0
80,116025362,402,288,0,19.14285714,2820,0,690.0869565,901.0594226,2698264.233,4403738.844,10100000,116000000,5801268.1,4930020.299,10100000,5119097.189,10100000,0,0,2820,361.6444444,723.2072555,523028.7343,0,0,1,0,0,1,369.8636364,19.14285714,690.0869565,402,115,10000000.0,21223.7375,10100000,9999510,0
21,204610,176,43,0,9.777777778,51,0,17.52,15.98468017,4871.666667,16084.44684,75382,204515,12030.29412,31240.84762,117966,20721.10362,75382,0,0,51,13.95454545,15.12883362,228.8816068,0,0,1,0,0,1,14.27906977,9.777777778,17.52,176,229,0.0,0.0,0,0,0
443,227335,980,469,0,75.3846153846,1448,0,546.125,663.1611391122,11366.75,19331.1007905995,66302,227335,18944.5833333333,22208.1604594443,66302,39992.8705426117,90485,0,0,1448,243.1363636364,461.9488010648,213396.694805195,0,0,1,0,0,0,254.7142857143,75.3846153846,546.125,980,1006,0.0,0.0,0,0,0
80,50337856,472,430,0,52.44444444,1779,0,199.0,592.5056962,2961050.353,4681863.464,10000000,50200000,6276396.25,5176506.451,10000000,5171280.921,10000000,0,0,1779,119.1052632,413.691363,171140.5439,0,0,1,0,0,1,125.7222222,52.44444444,199.0,472,946,9997527.6,3282.889779,10000000,9995101,0
443,5902495,123,46,0,24.6,46,46,46.0,0.0,1180499.0,2572328.959,5781874,5902495,1475623.75,2871101.81,5781874,0.0,0,1,0,46,30.71428571,21.68497395,470.2380952,0,1,0,1,0,0,35.83333333,24.6,46.0,123,351,5781874.0,0.0,5781874,5781874,0
80,98363808,349,349,0,58.16666667,7240,0,1932.5,2695.639126,8942164.364,29600000.0,98200000,98200000,19600000.0,43900000.0,98200000,60632.58754,138180,0,0,7240,918.7692308,1997.659262,3990642.526,0,0,0,1,0,1,995.3333333,58.16666667,1932.5,349,235,98200000.0,0.0,98200000,98200000,1
23618,2,2071,2065,6,1035.5,0,0,0.0,0.0,2.0,0.0,2,2,2.0,0.0,2,0.0,0,1,6,2065,1378.666667,1188.764204,1413160.333,0,1,0,1,0,0,2068.0,1035.5,0.0,2071,-1,0.0,0.0,0,0,0
48745,49,0,0,0,0.0,0,0,0.0,0.0,49.0,0.0,49,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,1,1,1,0.0,0.0,0.0,0,240,0.0,0.0,0,0,0
53,172,80,40,40,40.0,56,56,56.0,0.0,57.3333333333,93.2434090611,165,4,4.0,0.0,4,0.0,3,0,40,56,46.4,8.7635609201,76.8,0,0,0,0,0,1,58.0,40.0,56.0,80,-1,0.0,0.0,0,0,0
80,17533734,1884,471,0,157.0,4344,0,1661.714286,2113.477838,974096.3333,2697106.77,10700000,12500000,1139252.818,3185463.28,10700000,4350442.67,10700000,0,0,4344,675.8,1412.035545,1993844.379,0,0,1,0,0,0,711.3684211,157.0,1661.714286,1884,235,10700000.0,0.0,10700000,10700000,1
80,102573696,2541,231,0,181.5,6,0,2.0,3.464101615,6410856.0,13200000.0,51300000,103000000,7890275.692,14300000.0,51300000,28100000.0,71200000,0,0,231,141.5,115.4547276,13329.79412,0,0,1,0,0,0,149.8235294,181.5,2.0,2541,0,19200000.0,18800000.0,51300000,5773525,1
53,617606,46,46,46,46.0,76,76,76.0,0.0,617606.0,0.0,617606,0,0.0,0.0,0,0.0,0,0,46,76,56.0,17.3205080757,300.0,0,0,0,0,0,1,84.0,46.0,76.0,46,-1,0.0,0.0,0,0,0
53,48122,56,28,28,28.0,44,44,44.0,0.0,16040.66667,27778.0535,48116,3,3.0,0.0,3,0.0,3,0,28,44,34.4,8.76356092,76.8,0,0,0,0,0,1,43.0,28.0,44.0,56,-1,0.0,0.0,0,0,0
53,205,60,30,30,30.0,94,94,94.0,0.0,68.33333333,113.1650712,199,4,4.0,0.0,4,0.0,2,0,30,94,55.6,35.05424368,1228.8,0,0,0,0,0,1,69.5,30.0,94.0,60,-1,0.0,0.0,0,0,0
9110,53,0,0,0,0.0,6,6,6.0,0.0,53.0,0.0,53,0,0.0,0.0,0,0.0,0,0,0,6,2.0,3.464101615,12.0,0,0,1,0,0,1,3.0,0.0,6.0,0,0,0.0,0.0,0,0,1
443,14350002,0,0,0,0.0,0,0,0.0,0.0,2870000.4,3275377.936,8000176,0,0.0,0.0,0,3315030.908,8000176,0,0,0,0.0,0.0,0.0,0,0,1,0,0,5,0.0,0.0,0.0,0,42780,8000176.0,0.0,8000176,8000176,0
53,53054,64,32,32,32.0,128,128,128.0,0.0,17684.66667,30548.46877,52959,48,48.0,0.0,48,0.0,47,0,32,128,70.4,52.58136552,2764.8,0,0,0,0,0,1,88.0,32.0,128.0,64,-1,0.0,0.0,0,0,0
80,10738777,549,549,0,61.0,7288,0,2326.4,3351.290617,826059.7692,2021206.828,5736378,5739961,717495.125,2028261.029,5737185,3113917.161,5736378,0,0,7288,812.0666667,2111.108323,4456778.352,0,0,1,0,0,0,870.0714286,61.0,2326.4,549,235,5736378.0,0.0,5736378,5736378,1
54867,259,12,6,6,6.0,0,0,0.0,0.0,259.0,0.0,259,259,259.0,0.0,259,0.0,0,0,6,6,6.0,0.0,0.0,0,0,0,1,0,0,9.0,6.0,0.0,12,-1,0.0,0.0,0,0,0
80,9049767,24,6,6,6.0,0,0,0.0,0.0,3016589.0,5220547.707,9044758,9049767,3016589.0,5220547.707,9044758,0.0,0,0,6,6,6.0,0.0,0.0,0,0,0,1,0,0,7.5,6.0,0.0,24,-1,9044758.0,0.0,9044758,9044758,1
443,11052441,3669,3077,0,524.1428571429,1451,0,458.0,622.4926849828,789460.071428571,2903997.62388471,10878917,173524,28920.6666666667,30565.2786191565,83939,4125265.89474791,10930149,0,0,3077,458.3125,843.3509130249,711240.7625,0,0,1,0,0,1,488.8666666667,524.1428571429,458.0,3669,18980,0.0,0.0,0,0,0
1812,243,12,6,6,6.0,0,0,0.0,0.0,243.0,0.0,243,243,243.0,0.0,243,0.0,0,0,6,6,6.0,0.0,0.0,0,0,0,1,0,0,9.0,6.0,0.0,12,-1,0.0,0.0,0,0,0
443,10,6,6,6,6.0,6,6,6.0,0.0,10.0,0.0,10,0,0.0,0.0,0,0.0,0,0,6,6,6.0,0.0,0.0,0,0,0,1,0,1,9.0,6.0,6.0,6,31324,0.0,0.0,0,0,0
53,60228,84,42,42,42.0,95,95,95.0,0.0,20076.0,34728.49137,60177,47,47.0,0.0,47,0.0,4,0,42,95,63.2,29.02929555,842.7,0,0,0,0,0,1,79.0,42.0,95.0,84,-1,0.0,0.0,0,0,0
53,96161,132,33,33,33.0,131,131,131.0,0.0,19232.2,27735.72798,60467,35646,11882.0,20575.03154,35640,0.0,48,0,33,131,61.0,47.81910357,2286.666667,0,0,0,0,0,0,71.16666667,33.0,131.0,132,-1,0.0,0.0,0,0,0
80,46046753,501,459,0,55.66666667,1460,0,242.7777778,509.4197134,2708632.529,4407127.449,10000000,40100000,5011981.125,5347903.077,10000000,4954525.537,10000000,0,0,1460,141.3684211,368.0092406,135430.8012,0,0,1,0,0,1,149.2222222,55.66666667,242.7777778,501,30,10000000.0,4512.93659,10000000,10000000,0
443,5465830,2898,405,0,76.2631578947,4344,0,1984.95,1035.3326732523,46716.4957264958,310079.558168812,3238149,5465830,147725.135135135,542664.029732494,3238149,380243.469179503,3267524,0,0,4344,1358.7731092437,1239.3253935651,1535927.43113517,0,0,1,0,0,2,1370.2881355932,76.2631578947,1984.95,2898,1140,0.0,0.0,0,0,0
60150,74,6,6,6,6.0,6,6,6.0,0.0,74.0,0.0,74,0,0.0,0.0,0,0.0,0,0,6,6,6.0,0.0,0.0,0,0,0,1,1,1,9.0,6.0,6.0,6,16560,0.0,0.0,0,0,0
53,203,68,34,34,34.0,179,179,179.0,0.0,67.6666666667,75.7451868658,151,3,3.0,0.0,3,0.0,49,0,34,179,92.0,79.4197708382,6307.5,0,0,0,0,0,1,115.0,34.0,179.0,68,-1,0.0,0.0,0,0,0
53,200557,54,54,54,54.0,119,119,119.0,0.0,200557.0,0.0,200557,0,0.0,0.0,0,0.0,0,0,54,119,75.66666667,37.5277675,1408.333333,0,0,0,0,0,1,113.5,54.0,119.0,54,-1,0.0,0.0,0,0,0
80,10239791,24,6,6,6.0,0,0,0.0,0.0,3413263.667,5911944.358,10200000,10200000,3413263.667,5911944.358,10200000,0.0,0,0,6,6,6.0,0.0,0.0,0,0,0,1,0,0,7.5,6.0,0.0,24,-1,10200000.0,0.0,10200000,10200000,1
53,83597,54,54,54,54.0,110,110,110.0,0.0,83597.0,0.0,83597,0,0.0,0.0,0,0.0,0,0,54,110,72.66666667,32.33161507,1045.333333,0,0,0,0,0,1,109.0,54.0,110.0,54,-1,0.0,0.0,0,0,0
53,212,104,52,52,52.0,110,110,110.0,0.0,70.66666667,116.3371537,205,4,4.0,0.0,4,0.0,3,0,52,110,75.2,31.76790834,1009.2,0,0,0,0,0,1,94.0,52.0,110.0,104,-1,0.0,0.0,0,0,0
53,208,82,41,41,41.0,127,127,127.0,0.0,69.33333333,78.21338334,156,4,4.0,0.0,4,0.0,48,0,41,127,75.4,47.10413995,2218.8,0,0,0,0,0,1,94.25,41.0,127.0,82,-1,0.0,0.0,0,0,0
53,51618,58,29,29,29.0,95,95,95.0,0.0,17206.0,29797.3361057662,51613,1,1.0,0.0,1,0.0,4,0,29,95,55.4,36.1496887953,1306.8,0,0,0,0,0,1,69.25,29.0,95.0,58,-1,0.0,0.0,0,0,0
53,26262,70,35,35,35.0,96,96,96.0,0.0,8754.0,15115.6249,26208,50,50.0,0.0,50,0.0,4,0,35,96,59.4,33.41107601,1116.3,0,0,0,0,0,1,74.25,35.0,96.0,70,-1,0.0,0.0,0,0,0
137,20,650,50,50,50.0,0,0,0.0,0.0,1.666666667,1.435481125,6,20,1.666666667,1.435481125,6,0.0,0,0,50,50,50.0,0.0,0.0,0,0,0,0,0,0,53.84615385,50.0,0.0,650,-1,0.0,0.0,0,0,0
53,202,154,77,77,77.0,141,141,141.0,0.0,67.33333333,75.87050371,151,3,3.0,0.0,3,0.0,48,0,77,141,102.6,35.05424368,1228.8,0,0,0,0,0,1,128.25,77.0,141.0,154,-1,0.0,0.0,0,0,0
55883,4,37,37,0,18.5,0,0,0.0,0.0,4.0,0.0,4,4,4.0,0.0,4,0.0,0,1,0,37,24.66666667,21.36195996,456.3333333,0,1,0,1,0,0,37.0,18.5,0.0,37,-1,0.0,0.0,0,0,0
443,31291241,1226,709,0,72.11764706,2896,0,1099.4,914.5953672,1009394.871,5544162.703,30900000,31300000,1955702.563,7713716.347,30900000,84178.0635,317077,0,0,2896,536.8787879,808.7608097,654094.0473,0,0,1,0,0,0,553.65625,72.11764706,1099.4,1226,332,30900000.0,0.0,30900000,30900000,0
80,100102613,378,378,0,63.0,5792,0,1656.428571,2118.227235,8341884.417,28800000.0,99900000,99900000,20000000.0,44700000.0,99900000,84390.84813,209118,0,0,5792,855.2142857,1664.817208,2771616.335,0,0,0,1,0,1,921.0,63.0,1656.428571,378,235,99900000.0,0.0,99900000,99900000,1
443,12283087,1710,1043,0,213.75,1460,0,504.0,654.1238415,722534.5294,1860012.715,6328136,7386559,1055222.714,2328190.612,6328136,2542446.355,6557289,0,0,1460,355.2631579,545.9036181,298010.7602,0,0,1,0,0,1,375.0,213.75,504.0,1710,139,6328136.0,0.0,6328136,6328136,0
53,47355,60,30,30,30.0,160,160,160.0,0.0,15785.0,27296.2639751304,47304,3,3.0,0.0,3,0.0,48,0,30,160,82.0,71.2039324757,5070.0,0,0,0,0,0,1,102.5,30.0,160.0,60,-1,0.0,0.0,0,0,0
53,37583,82,41,41,41.0,102,102,102.0,0.0,12527.6666666667,21693.359014531,37577,3,3.0,0.0,3,0.0,3,0,41,102,65.4,33.4110760078,1116.3,0,0,0,0,0,1,81.75,41.0,102.0,82,-1,0.0,0.0,0,0,0
443,5087376,611,517,0,101.8333333333,137,0,37.25,66.560123197,565264.0,1634656.37732682,4923701,5087376,1017475.2,2227984.25967728,5002837,39161.3689793058,79453,0,0,517,69.0909090909,154.0308115576,23725.4909090909,0,0,1,0,0,0,76.0,101.8333333333,37.25,611,60,0.0,0.0,0,0,0
80,4195791,24,6,6,6.0,0,0,0.0,0.0,1398597.0,2421817.529,4195071,4195791,1398597.0,2421817.529,4195071,0.0,0,0,6,6,6.0,0.0,0.0,0,0,0,1,0,0,7.5,6.0,0.0,24,-1,0.0,0.0,0,0,1
80,901983,26,20,0,8.666666667,2920,0,1657.285714,1299.172136,100220.3333,288456.7549,868925,32339,16169.5,22509.33017,32086,352279.4992,868925,0,0,2920,1057.0,1306.290856,1706395.8,0,0,1,0,0,2,1162.7,8.666666667,1657.285714,26,229,0.0,0.0,0,0,1
51294,1720521,11607,5840,0,1658.142857,20,6,13.0,9.899494937,215065.125,607965.1406,1719702,1720521,286753.5,701998.574,1719702,0.0,1,0,0,5840,1163.3,2138.329153,4572451.567,0,0,1,0,0,0,1292.555556,1658.142857,13.0,11607,256,0.0,0.0,0,0,0
443,533366,1212,893,0,202.0,1448,0,573.1666667,606.1195977,48487.81818,78391.37084,171354,354624,70924.8,93625.68676,176597,93105.35492,177431,0,0,1448,357.7692308,499.5509907,249551.1923,0,0,1,0,0,1,387.5833333,202.0,573.1666667,1212,136,0.0,0.0,0,0,0
443,242,0,0,0,0.0,0,0,0.0,0.0,242.0,0.0,242,242,242.0,0.0,242,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0,-1,0.0,0.0,0,0,0
80,5647127,12,6,0,4.0,0,0,0.0,0.0,1882375.667,3228195.011,5609913,5647127,2823563.5,3940493.252,5609913,0.0,0,0,0,6,2.4,3.286335345,10.8,0,0,1,0,0,0,3.0,4.0,0.0,12,29200,0.0,0.0,0,0,0
57414,1,0,0,0,0.0,0,0,0.0,0.0,1.0,0.0,1,1,1.0,0.0,1,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0,-1,0.0,0.0,0,0,0
37646,76,0,0,0,0.0,0,0,0.0,0.0,76.0,0.0,76,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,1,1,1,0.0,0.0,0.0,0,256,0.0,0.0,0,0,0
80,3007028,323,323,0,64.6,4344,0,1932.5,2178.085008,300702.8,675059.4877,2000380,3006327,751581.75,956742.554,2000380,1694.910676,3933,0,0,4344,993.1666667,1768.290846,3126852.515,0,0,1,0,0,1,1083.454545,64.6,1932.5,323,235,0.0,0.0,0,0,1
443,535010,0,0,0,0.0,165,165,165.0,0.0,535010.0,0.0,535010,0,0.0,0.0,0,0.0,0,0,0,165,55.0,95.26279442,9075.0,0,0,0,1,0,1,82.5,0.0,165.0,0,4600,0.0,0.0,0,0,0
53,23652,48,48,48,48.0,128,128,128.0,0.0,23652.0,0.0,23652,0,0.0,0.0,0,0.0,0,0,48,128,74.66666667,46.18802154,2133.333333,0,0,0,0,0,1,112.0,48.0,128.0,48,-1,0.0,0.0,0,0,0
80,118934696,1748,434,0,79.45454545,746,0,175.5294118,326.1790378,3129860.421,4529996.465,10000000,119000000,5661800.238,4825918.198,10000000,4320230.839,11000000,0,0,746,118.3,249.0857334,62043.70256,0,0,1,0,0,0,121.3333333,79.45454545,175.5294118,1748,368,9612913.333,1351605.411,10000000,5321063,0
443,3,12,6,6,6.0,0,0,0.0,0.0,3.0,0.0,3,3,3.0,0.0,3,0.0,0,0,6,6,6.0,0.0,0.0,1,0,0,0,0,0,9.0,6.0,0.0,12,-1,0.0,0.0,0,0,0
50467,5072,12,6,6,6.0,0,0,0.0,0.0,5072.0,0.0,5072,5072,5072.0,0.0,5072,0.0,0,0,6,6,6.0,0.0,0.0,0,0,0,1,0,0,9.0,6.0,0.0,12,-1,0.0,0.0,0,0,0
53,23621,54,54,54,54.0,132,132,132.0,0.0,23621.0,0.0,23621,0,0.0,0.0,0,0.0,0,0,54,132,80.0,45.033321,2028.0,0,0,0,0,0,1,120.0,54.0,132.0,54,-1,0.0,0.0,0,0,0
53,136700,47,47,47,47.0,103,103,103.0,0.0,136700.0,0.0,136700,0,0.0,0.0,0,0.0,0,0,47,103,65.6666666667,32.3316150746,1045.3333333333,0,0,0,0,0,1,98.5,47.0,103.0,47,-1,0.0,0.0,0,0,0
8181,12,0,0,0,0.0,6,6,6.0,0.0,12.0,0.0,12,0,0.0,0.0,0,0.0,0,0,0,6,2.0,3.464101615,12.0,0,0,1,0,0,1,3.0,0.0,6.0,0,0,0.0,0.0,0,0,1
53,33587,70,35,35,35.0,59,59,59.0,0.0,11195.6666666667,19387.999415446,33583,1,1.0,0.0,1,0.0,3,0,35,59,44.6,13.1453413801,172.8,0,0,0,0,0,1,55.75,35.0,59.0,70,-1,0.0,0.0,0,0,0
37896,53,0,0,0,0.0,0,0,0.0,0.0,53.0,0.0,53,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,1,1,1,0.0,0.0,0.0,0,443,0.0,0.0,0,0,0
80,86191,820,802,0,164.0,605,2,204.3333333333,346.9932756313,12313.0,19389.7338386408,40840,86191,21547.75,22266.695105396,41138,28917.1318166239,41133,0,0,802,159.2222222222,312.4923110165,97651.4444444444,0,0,1,0,0,0,179.125,164.0,204.3333333333,820,8190,0.0,0.0,0,0,0
8291,97,4,2,2,2.0,6,6,6.0,0.0,32.33333333,27.15388247,49,1,1.0,0.0,1,0.0,49,0,2,6,3.6,2.19089023,4.8,0,0,1,0,0,1,4.5,2.0,6.0,4,0,0.0,0.0,0,0,0
58513,57,0,0,0,0.0,0,0,0.0,0.0,57.0,0.0,57,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,1,1,1,0.0,0.0,0.0,0,400,0.0,0.0,0,0,0
80,99087742,397,397,0,66.16666667,5792,0,1932.5,2181.008184,9007976.545,29800000.0,99000000,99000000,19800000.0,44300000.0,99000000,42929.833,98229,0,0,5792,922.4615385,1714.807356,2940564.269,0,0,0,1,0,1,999.3333333,66.16666667,1932.5,397,235,99000000.0,0.0,99000000,99000000,1
53,60719,40,40,40,40.0,163,163,163.0,0.0,60719.0,0.0,60719,0,0.0,0.0,0,0.0,0,0,40,163,81.0,71.0140831103,5043.0,0,0,0,0,0,1,121.5,40.0,163.0,40,-1,0.0,0.0,0,0,0
2160,44,0,0,0,0.0,6,6,6.0,0.0,44.0,0.0,44,0,0.0,0.0,0,0.0,0,0,0,6,2.0,3.464101615,12.0,0,0,1,0,0,1,3.0,0.0,6.0,0,0,0.0,0.0,0,0,1
